algoritmo,tamano_mensaje_chars,ber,categoria,exito,overhead_pct,data_bits,integrity_bits,total_bits
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.001,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok_paridad,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.002,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.005,ok_paridad,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.005,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok_paridad,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok_paridad,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok_paridad,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,False,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,cabecera_perdida,False,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,corregido,True,25.925925925925924,40,6,54
HAMMING,5,0.01,ok,True,25.925925925925924,40,6,54
